index,video_id,date_published,date_published_millis,year,month,day,duration,tags,title,views,Count,originalSentence,start,verse,valid,book,testament,bookIndex,chapterNum,verseNum,chapterStr,verseStr
127,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.441,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,um luke chapter five he was fishing and,2011.919,Luke 5,True,Luke,NEW,41,5,0,5,0
128,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.52,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,john chapter 21,2029.2,John 21,True,John,NEW,42,21,0,21,0
129,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,5.2,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,john chapter 21,2092.8,John 21,True,John,NEW,42,21,0,21,0
130,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,4.48,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,and now we see in john chapter 21 jesus,2127.04,John 21,True,John,NEW,42,21,0,21,0
131,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,4.72,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,verse five philippians chapter two one,2769.599,Philippians 2,True,Philippians,NEW,49,2,0,2,0
132,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.36,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,but uh philippians chapter two i hope,2779.2,Philippians 2,True,Philippians,NEW,49,2,0,2,0
133,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.92,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,philippians chapter two verse five,2782.56,Philippians 2:5,True,Philippians,NEW,49,2,5,2,5
134,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.92,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,philippians chapter 2 verse 5 and when,2788.8,Philippians 2:5,True,Philippians,NEW,49,2,5,2,5
135,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,8.16,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,amen amen philippians chapter 2 verse 5.,2792.72,Philippians 2:5,True,Philippians,NEW,49,2,5,2,5
136,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,4.8,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,colossians chapter 3 verse 1,5008.96,Colossians 3:1,True,Colossians,NEW,50,3,1,3,1
137,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.6,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,colossians chapter 3 verse 1 if you've,5011.28,Colossians 3:1,True,Colossians,NEW,50,3,1,3,1
138,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.52,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,romans chapter 8 verse 6 for carnally,5254.4,Romans 8:6,True,Romans,NEW,44,8,6,8,6
139,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,7.28,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,life and peace first corinthians 2 16.,5262.48,1 Corinthians 2:16,True,1 Corinthians,NEW,45,0,0,0,0
140,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,4.24,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,first corinthians 2 16 for who has known,5266.88,1 Corinthians 2:16,True,1 Corinthians,NEW,45,0,0,0,0
141,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,2.88,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,them ephesians chapter two,5884.96,Ephesians 2,True,Ephesians,NEW,48,2,0,2,0
142,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,5.28,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,great job 6 000 souls come on let's give,6564.56,Job 6,True,Job,OLD,17,6,0,6,0
143,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,5.28,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,evil before your eyes matthew 5 verse 27,6862.0,Matthew 5:27,True,Matthew,NEW,39,5,27,5,27
144,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,9.44,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,is the ears okay romans chapter 10,7088.48,Romans 10,True,Romans,NEW,44,10,0,10,0
145,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,4.48,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,second timothy chapter four verse three,7491.36,2 Timothy 4:3,True,2 Timothy,NEW,54,0,0,0,0
146,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,5.76,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,the bible says in first kings chapter 19,7774.8,1 Kings 19,True,1 Kings,OLD,10,0,0,0,0
147,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.52,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,matthew 9 verse 4 and jesus knowing,7900.32,Matthew 9:4,True,Matthew,NEW,39,9,4,9,4
148,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,4.0,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,colossians chapter 2 verse 8 beware,8075.119,Colossians 2:8,True,Colossians,NEW,50,2,8,2,8
149,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,6.321,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,proverbs chapter 13 verse 20 he that,8181.199,Proverbs 13:20,True,Proverbs,OLD,19,13,20,13,20
150,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,5.32,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,proverbs 14 7 proverbs 14,8190.84,Proverbs 14:7,True,Proverbs,OLD,19,14,7,14,7
151,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.68,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,proverbs 1,8200.08,Proverbs 1,True,Proverbs,OLD,19,1,0,1,0
152,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.599,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,10 proverbs 1 10 my son if sinners,8201.04,Proverbs 1:10,True,Proverbs,OLD,19,1,10,1,10
153,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.92,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,psalms chapter one,8264.479,Psalms 1,True,Psalms,OLD,18,1,0,1,0
154,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.681,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,moment psalm chapter one verse one,8268.399,Psalm 1:1,True,Psalms,OLD,18,1,1,1,1
155,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,5.6,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,okay and um uh second corinthians 11,8458.96,2 Corinthians 11,True,2 Corinthians,NEW,46,0,0,0,0
156,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,4.641,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,philippians 4.,8562.479,Philippians 4,True,Philippians,NEW,49,4,0,4,0
157,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.119,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,james chapter four verse seven,8617.28,James 4:7,True,James,NEW,58,4,7,4,7
158,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,5.84,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,first corinthians 9,8642.0,1 Corinthians 9,True,1 Corinthians,NEW,45,0,0,0,0
159,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.04,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,i mean look at psalms chapter one as we,8849.68,Psalms 1,True,Psalms,OLD,18,1,0,1,0
160,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,4.16,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,thought uh philippians chapter four,8892.08,Philippians 4,True,Philippians,NEW,49,4,0,4,0
161,ypzB-FJn9vM,2021-04-25,1619323200000,2021,4,25,3.92,,Sunday Night Service: Dominion - The Mind of Christ Pt. 2,134,1,philippians chapter four verse eight,8926.88,Philippians 4:8,True,Philippians,NEW,49,4,8,4,8
162,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,3.36,,Monday Night - The Reality of Heaven and Hell,105,1,remember luke 16 he wanted a drop of,662.8,Luke 16,True,Luke,NEW,41,16,0,16,0
163,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,4.0,,Monday Night - The Reality of Heaven and Hell,105,1,but leviticus 17 11 says the life of the,674.32,Leviticus 17:11,True,Leviticus,OLD,2,17,11,17,11
164,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,3.52,,Monday Night - The Reality of Heaven and Hell,105,1,luke 16 wanted one drop of water to cool,817.6,Luke 16:1,True,Luke,NEW,41,16,1,16,1
165,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,4.959,,Monday Night - The Reality of Heaven and Hell,105,1,ephesians 3 19 said his love,964.88,Ephesians 3:19,True,Ephesians,NEW,48,3,19,3,19
166,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,5.6,,Monday Night - The Reality of Heaven and Hell,105,1,comes from god james 1 17,977.12,James 1:17,True,James,NEW,58,1,17,1,17
167,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,3.36,,Monday Night - The Reality of Heaven and Hell,105,1,the book of luke luke chapter 16 i'm,1858.08,Luke 16,True,Luke,NEW,41,16,0,16,0
168,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,6.24,,Monday Night - The Reality of Heaven and Hell,105,1,luke 16 verse 19. jesus continued,1862.88,Luke 16:19,True,Luke,NEW,41,16,19,16,19
169,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,6.959,,Monday Night - The Reality of Heaven and Hell,105,1,luke 16. then it says this,1875.2,Luke 16,True,Luke,NEW,41,16,0,16,0
170,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,4.719,,Monday Night - The Reality of Heaven and Hell,105,1,three and then first kings chapter 11,2037.2,1 Kings 11,True,1 Kings,OLD,10,0,0,0,0
171,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,5.84,,Monday Night - The Reality of Heaven and Hell,105,1,james chapter 4 verse 13,2219.92,James 4:13,True,James,NEW,58,4,13,4,13
172,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,6.56,,Monday Night - The Reality of Heaven and Hell,105,1,through 15. james chapter 4,2222.72,James 4,True,James,NEW,58,4,0,4,0
173,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,3.92,,Monday Night - The Reality of Heaven and Hell,105,1,then psalms 90 verse 12,2260.96,Psalms 90:12,True,Psalms,OLD,18,90,12,90,12
174,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,3.519,,Monday Night - The Reality of Heaven and Hell,105,1,psalms 90 verse 12. so teach us the,2262.56,Psalms 90:12,True,Psalms,OLD,18,90,12,90,12
175,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,6.481,,Monday Night - The Reality of Heaven and Hell,105,1,one more romans chapter 13 verse 11.,2269.839,Romans 13:11,True,Romans,NEW,44,13,11,13,11
176,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,6.0,,Monday Night - The Reality of Heaven and Hell,105,1,romans 13 11. it says this,2273.2,Romans 13:11,True,Romans,NEW,44,13,11,13,11
177,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,4.399,,Monday Night - The Reality of Heaven and Hell,105,1,the book of jude jude was actually one,2458.72,Jude 1,True,Jude,NEW,64,1,0,1,0
178,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,5.44,,Monday Night - The Reality of Heaven and Hell,105,1,for the holy ghost matthew chapter seven,2471.28,Matthew 7,True,Matthew,NEW,39,7,0,7,0
179,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,3.119,,Monday Night - The Reality of Heaven and Hell,105,1,matthew chapter seven and now what i'm,2474.96,Matthew 7,True,Matthew,NEW,39,7,0,7,0
180,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,6.559,,Monday Night - The Reality of Heaven and Hell,105,1,matthew chapter 7 verse 13 matthew,2527.04,Matthew 7:13,True,Matthew,NEW,39,7,13,7,13
181,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,4.0,,Monday Night - The Reality of Heaven and Hell,105,1,jude chapter one the book of jude,2651.44,Jude 1,True,Jude,NEW,64,1,0,1,0
182,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,4.0,,Monday Night - The Reality of Heaven and Hell,105,1,we'll show you right here jude chapter 1,2660.96,Jude 1,True,Jude,NEW,64,1,0,1,0
183,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,3.2,,Monday Night - The Reality of Heaven and Hell,105,1,hebrews chapter 10 says if we willfully,2850.48,Hebrews 10,True,Hebrews,NEW,57,10,0,10,0
184,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,4.24,,Monday Night - The Reality of Heaven and Hell,105,1,matthew 25 take your bible and go there,2910.319,Matthew 25,True,Matthew,NEW,39,25,0,25,0
185,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,6.8,,Monday Night - The Reality of Heaven and Hell,105,1,praise god matthew 25,2914.559,Matthew 25,True,Matthew,NEW,39,25,0,25,0
186,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,6.24,,Monday Night - The Reality of Heaven and Hell,105,1,matthew 25 the book of matthew,2917.92,Matthew 25,True,Matthew,NEW,39,25,0,25,0
187,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,6.399,,Monday Night - The Reality of Heaven and Hell,105,1,of believers matthew 25,2929.44,Matthew 25,True,Matthew,NEW,39,25,0,25,0
188,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,5.2,,Monday Night - The Reality of Heaven and Hell,105,1,matthew 25 verse 1 very powerful verse,2932.48,Matthew 25:1,True,Matthew,NEW,39,25,1,25,1
189,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,4.72,,Monday Night - The Reality of Heaven and Hell,105,1,matthew 25 verse 1 at that time of my,2937.68,Matthew 25:1,True,Matthew,NEW,39,25,1,25,1
190,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,4.24,,Monday Night - The Reality of Heaven and Hell,105,1,matthew chapter 7,3396.559,Matthew 7,True,Matthew,NEW,39,7,0,7,0
191,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,3.841,,Monday Night - The Reality of Heaven and Hell,105,1,matthew chapter seven talking about the,3406.319,Matthew 7,True,Matthew,NEW,39,7,0,7,0
192,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,4.719,,Monday Night - The Reality of Heaven and Hell,105,1,matthew chapter seven matthew chapter,3416.64,Matthew 7,True,Matthew,NEW,39,7,0,7,0
193,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,3.439,,Monday Night - The Reality of Heaven and Hell,105,1,check this out matthew chapter seven,3422.64,Matthew 7,True,Matthew,NEW,39,7,0,7,0
194,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,5.361,,Monday Night - The Reality of Heaven and Hell,105,1,matthew 7 21 not everyone who says to me,3432.799,Matthew 7:21,True,Matthew,NEW,39,7,21,7,21
195,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,4.96,,Monday Night - The Reality of Heaven and Hell,105,1,matthew 25 said what,3525.92,Matthew 25,True,Matthew,NEW,39,25,0,25,0
196,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,4.401,,Monday Night - The Reality of Heaven and Hell,105,1,the wise and the foolish matthew 25,3588.319,Matthew 25,True,Matthew,NEW,39,25,0,25,0
197,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,5.36,,Monday Night - The Reality of Heaven and Hell,105,1,matthew 25 and then ma uh,3595.52,Matthew 25,True,Matthew,NEW,39,25,0,25,0
198,nJy9Re1m5jM,2021-05-18,1621310400000,2021,5,18,3.36,,Monday Night - The Reality of Heaven and Hell,105,1,mark chapter or matthew chapter seven,3598.64,Matthew 7,True,Matthew,NEW,39,7,0,7,0
199,jPSoBP4yaJA,2021-05-12,1620792000000,2021,5,12,10.321,,Kingdom Business Fellowship- Guest Speaker Mark Kopec,143,1,proverbs 22 7 in the passion translation,1759.279,Proverbs 22:7,True,Proverbs,OLD,19,22,7,22,7
200,jPSoBP4yaJA,2021-05-12,1620792000000,2021,5,12,7.359,,Kingdom Business Fellowship- Guest Speaker Mark Kopec,143,1,the the shake is proverbs 3 5.,2907.2,Proverbs 3:5,True,Proverbs,OLD,19,3,5,3,5
201,jPSoBP4yaJA,2021-05-12,1620792000000,2021,5,12,7.921,,Kingdom Business Fellowship- Guest Speaker Mark Kopec,143,1,john 3 16. the single burger rappers,2922.559,John 3:16,True,John,NEW,42,3,16,3,16
202,jPSoBP4yaJA,2021-05-12,1620792000000,2021,5,12,6.401,,Kingdom Business Fellowship- Guest Speaker Mark Kopec,143,1,are revelation 3 20.,2927.119,Revelation 3:20,True,Revelation,NEW,65,3,20,3,20
203,jPSoBP4yaJA,2021-05-12,1620792000000,2021,5,12,6.559,,Kingdom Business Fellowship- Guest Speaker Mark Kopec,143,1,first kings 10,3457.52,1 Kings 10,True,1 Kings,OLD,10,0,0,0,0
204,jPSoBP4yaJA,2021-05-12,1620792000000,2021,5,12,7.36,,Kingdom Business Fellowship- Guest Speaker Mark Kopec,143,1,first of all let's look at mark 11 24,5236.56,1 Mark 11:24,True,1 Mark,NEW,40,0,0,0,0
205,jPSoBP4yaJA,2021-05-12,1620792000000,2021,5,12,6.239,,Kingdom Business Fellowship- Guest Speaker Mark Kopec,143,1,proverbs 18 21,5260.0,Proverbs 18:21,True,Proverbs,OLD,19,18,21,18,21
206,jPSoBP4yaJA,2021-05-12,1620792000000,2021,5,12,8.239,,Kingdom Business Fellowship- Guest Speaker Mark Kopec,143,1,isaiah 54 1-3 in the passion translation,5276.4,Isaiah 54,True,Isaiah,OLD,22,54,0,54,0
207,jPSoBP4yaJA,2021-05-12,1620792000000,2021,5,12,5.44,,Kingdom Business Fellowship- Guest Speaker Mark Kopec,143,1,mark did a four four kbfs in one man,5835.44,Mark 4:4,True,Mark,NEW,40,4,4,4,4
208,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,2.959,,The Revealing of the Names of God,124,1,galatians chapter three powerful verse,640.32,Galatians 3,True,Galatians,NEW,47,3,0,3,0
209,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,6.481,,The Revealing of the Names of God,124,1,galatians chapter three,643.279,Galatians 3,True,Galatians,NEW,47,3,0,3,0
210,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,5.84,,The Revealing of the Names of God,124,1,verse 13 galatians 3 13 when you get,646.48,Galatians 3:13,True,Galatians,NEW,47,3,13,3,13
211,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.719,,The Revealing of the Names of God,124,1,hallelujah galatians chapter 3 verse 13,658.24,Galatians 3:13,True,Galatians,NEW,47,3,13,3,13
212,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.56,,The Revealing of the Names of God,124,1,real loud with me galatians chapter 3,698.8,Galatians 3,True,Galatians,NEW,47,3,0,3,0
213,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,3.281,,The Revealing of the Names of God,124,1,genesis chapter 12,898.959,Genesis 12,True,Genesis,OLD,0,12,0,12,0
214,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.08,,The Revealing of the Names of God,124,1,genesis chapter 12 verse two you can,902.24,Genesis 12:2,True,Genesis,OLD,0,12,2,12,2
215,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.0,,The Revealing of the Names of God,124,1,exodus chapter three verse seven,1707.76,Exodus 3:7,True,Exodus,OLD,1,3,7,3,7
216,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,3.12,,The Revealing of the Names of God,124,1,uh uh in the bible ephesians chapter 1,2187.2,Ephesians 1,True,Ephesians,NEW,48,1,0,1,0
217,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.48,,The Revealing of the Names of God,124,1,great job number two you will know god's,3088.24,Job 2,True,Job,OLD,17,2,0,2,0
218,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.08,,The Revealing of the Names of God,124,1,in genesis 22 if you have your bible you,3137.44,Genesis 22,True,Genesis,OLD,0,22,0,22,0
219,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.401,,The Revealing of the Names of God,124,1,can flip or the genesis 22 verse 10,3139.119,Genesis 22:10,True,Genesis,OLD,0,22,10,22,10
220,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.8,,The Revealing of the Names of God,124,1,but people quote psalms 91 not you guys,3320.64,Psalms 91,True,Psalms,OLD,18,91,0,91,0
221,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.641,,The Revealing of the Names of God,124,1,exodus 15 22. get this in your spirit,4202.719,Exodus 15:22,True,Exodus,OLD,1,15,22,15,22
222,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.16,,The Revealing of the Names of God,124,1,exodus 15 22. and this one i'm going to,4205.44,Exodus 15:22,True,Exodus,OLD,1,15,22,15,22
223,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,3.6,,The Revealing of the Names of God,124,1,you leave tonight exodus 15 22 those,4220.0,Exodus 15:22,True,Exodus,OLD,1,15,22,15,22
224,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,3.52,,The Revealing of the Names of God,124,1,mark 11.,4889.52,Mark 11,True,Mark,NEW,40,11,0,11,0
225,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,5.04,,The Revealing of the Names of God,124,1,mountains mark 11 23 24 25. you know,4893.04,Mark 11:23,True,Mark,NEW,40,11,23,11,23
226,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.4,,The Revealing of the Names of God,124,1,people quote psalms 91 all the time the,5263.04,Psalms 91,True,Psalms,OLD,18,91,0,91,0
227,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,5.92,,The Revealing of the Names of God,124,1,charge of my life but psalms 91 verse 1,5269.6,Psalms 91:1,True,Psalms,OLD,18,91,1,91,1
228,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,5.12,,The Revealing of the Names of God,124,1,go into this in judges chapter six,5355.44,Judges 6,True,Judges,OLD,6,6,0,6,0
229,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.401,,The Revealing of the Names of God,124,1,talking about gideon judges chapter six,5358.639,Judges 6,True,Judges,OLD,6,6,0,6,0
230,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,6.96,,The Revealing of the Names of God,124,1,23 judges 6 23 then,5454.239,Judges 6:23,True,Judges,OLD,6,6,23,6,23
231,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.72,,The Revealing of the Names of God,124,1,romans 5 1 says therefore having been,5509.76,Romans 5:1,True,Romans,NEW,44,5,1,5,1
232,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,3.359,,The Revealing of the Names of God,124,1,jesus christ and then philippians 4,5523.84,Philippians 4,True,Philippians,NEW,49,4,0,4,0
233,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,5.92,,The Revealing of the Names of God,124,1,watching over you psalms 23 verse 1,5893.6,Psalms 23:1,True,Psalms,OLD,18,23,1,23,1
234,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.159,,The Revealing of the Names of God,124,1,read psalms 23 just to go at it and,5963.04,Psalms 23,True,Psalms,OLD,18,23,0,23,0
235,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,5.68,,The Revealing of the Names of God,124,1,enough genesis 17 verse 1 when abraham,6324.88,Genesis 17:1,True,Genesis,OLD,0,17,1,17,1
236,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,3.92,,The Revealing of the Names of God,124,1,philippians chapter 2 verse 9. it says,6611.52,Philippians 2:9,True,Philippians,NEW,49,2,9,2,9
237,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.96,,The Revealing of the Names of God,124,1,mark 16 17 write this down in verse 18,6925.679,Mark 16:17,True,Mark,NEW,40,16,17,16,17
238,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,4.08,,The Revealing of the Names of God,124,1,then mark 16 17 says in my name you'll,6958.159,Mark 16:17,True,Mark,NEW,40,16,17,16,17
239,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,3.681,,The Revealing of the Names of God,124,1,john chapter 14 13 for 14. i've got two,6990.239,John 14,True,John,NEW,42,14,0,14,0
240,lIoyorhBMG0,2021-09-12,1631419200000,2021,9,12,5.279,,The Revealing of the Names of God,124,1,assignment john chapter 14 13-14 the,6993.92,John 14,True,John,NEW,42,14,0,14,0
241,ehDtFhOXJU8,2020-04-02,1585800000000,2020,4,2,5.31,,The Supernatural Church,49,1,Lord gave me Isaiah 45 and it simply,1466.56,Isaiah 45,True,Isaiah,OLD,22,45,0,45,0
242,ehDtFhOXJU8,2020-04-02,1585800000000,2020,4,2,6.75,,The Supernatural Church,49,1,revelation number one is saying you are,1566.419,Revelation 1,True,Revelation,NEW,65,1,0,1,0
243,ehDtFhOXJU8,2020-04-02,1585800000000,2020,4,2,6.0,,The Supernatural Church,49,1,Bibles if you have Matthew chapter 9,1937.33,Matthew 9,True,Matthew,NEW,39,9,0,9,0
